,smiles,pre_LogLD,origin
1013,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,2.8667102718066193,2.997823081
1014,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,2.887546346550709,2.263636069
1015,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,4.136665621835673,4.201397124
1016,CC1=CC(=CC(=C1NC(=O)C2=CC(=NN2C3=C(C=CC=N3)Cl)Br)C(=O)NC)Cl,3.0189613145673664,3.621489595
1017,CC(CCC=C(C)C)CC(=O)O,3.798935777816684,3.416640507
1018,COC(=O)C1=CC=C(C=C1)[O-].[Na+],3.2411365002315975,3.698970004
1019,C1=CC=C2C(=C1)C(=NN2CC3=CC=C(C=C3)Cl)C(=O)O,3.2200486627457465,3.056904851
1020,CC1=C(N2[C@@H]([C@@H](C2=O)NC(=O)[C@@H](C3=CC=C(C=C3)O)N)SC1)C(=O)O,4.063977026634011,4.0
1021,CC(=C)C(=O)OCC[N+](C)(C)C.[Cl-],3.4490502770390288,3.301029996
1022,C(CO)CO,3.83149355546676,4.176091259
1023,CC1=C(C=CC(=C1)Cl)CN2C3=CC=CC=C3C(=N2)C(=O)O,3.3230867666908943,3.602059991
1024,CCCCCCCCCCCCCCCC(=O)OC[C@H]([C@@H]1[C@@H]([C@H](CO1)O)O)O,4.246968289449264,4.201397124
1025,CC1(CC2=C(O1)C(=CC=C2)OC(=O)N(C)SC3=CC=CC=C3)C,1.5360169215154311,1.397940009
1026,[C-]#N.[Ag+],1.0590866916910333,2.089905111
1027,C(=N)(N)N.[N+](=O)(O)[O-],3.3144712661692415,2.967243676
1028,CN1CCCCC1CCN2c3ccccc3Sc4ccc(Cl)cc24,2.8552546874329012,3.079181246
1029,CC1(CC2=C(O1)C(=CC=C2)OC(=O)N(C)SC3=CC(=C(C=C3)Cl)Cl)C,1.7240371605129292,1.397940009
1030,C(C(C(F)(F)Cl)(F)F)(F)Cl,3.3997890208941763,3.698970004
1031,CC(=CCN(CCC(C)(C#N)C1=CC=CC2=CC=CC=C21)CC=C(C)C)C.Cl,2.9004068829863225,2.903089987
1032,CC(C)C(CCN(CC=C(C)C)CC=C(C)C)(C#N)C1=CC=CC2=CC=CC=C21.Cl,2.8845246522310695,2.903089987
1033,CC1(CC2=C(O1)C(=CC=C2)OC(=O)N(C)SC3=CC=C(C=C3)F)C,1.4670507461445081,1.397940009
1034,CC(=O)OCCCCCCCCC=C,3.5043373798326347,3.698970004
1035,CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C,3.0702465975848536,3.414973348
1036,CCN(CC)CCNC(=O)C1=CC=C(C=C1)N,3.1219166119516677,3.290034611
1037,CN1[C@@H]2CC(C[C@H]1[C@H]3[C@@H]2O3)OC(=O)[C@H](CO)C4=CC=CC=C4,3.2972535819094584,3.423245874
1038,C[N+](C)(C)CCOC(=O)N.[Cl-],3.386017624152796,1.602059991
1039,CCN(CC)CCNC(=O)C1=C(C=CC(=C1)S(=O)(=O)C)OC.Cl,2.971109268478876,3.684845362
1040,CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@]4([C@H]3CCC5=CC(=O)C=C[C@@]54C)F)O)C)OC6(O2)CCCC6,3.0856372936152137,3.301029996
1041,CN(CO)C(=S)[S-].[K+],3.379571104086697,2.770852012
1042,C1[C@H]2[C@@H]([C@H]([C@H]1Cl)Cl)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl,2.806784178823164,2.698970004
1043,CC(C1=CC(=C(C=C1)C2=CC=CC=C2)F)C(=O)O,2.7693046900038025,2.068185862
1044,CCOP(=S)(OC(C)C)Cl,2.131896843429042,2.62838893
1045,CCC(C(=O)O)C1(CCCCC1)O,3.092191724745677,3.683047038
1046,CC(C1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)Cl)C(=O)O,2.9487888560802675,2.071882007
1047,C1=CC=C(C=C1)NC2=C(C=C(C=C2)S(=O)(=O)NC3=CC=CC=C3)[N+](=O)[O-],3.0919392295171004,3.468051791
1048,CCS(=O)(=O)CCO,3.642918610755824,4.255272505
1049,CCCCOCC(C)O,3.581720067342556,3.511883361
1050,CCC1=NN(C(=O)C=C1)CSP(=S)(OCC)OCC,1.463322907823515,1.273001272
1051,CC(C)OP(=S)(OC(C)C)SCN1C(=O)C=CC(=N1)C2=CC=CC=C2,1.3519302931197192,4.397940009
1052,OCC1OC(OCC2OC(OC(C#N)c3ccccc3)C(O)C(O)C2O)C(O)C(O)C1O,3.569205139012625,2.713490543
1053,CCN(CC1=CC(=CC=C1)S(=O)(=O)[O-])C2=CC=C(C=C2)C(=C3C=CC(=[N+](CC)CC4=CC(=CC=C4)S(=O)(=O)[O-])C=C3)C5=CC=C(C=C5)S(=O)(=O)[O-].[Na+].[Na+],3.357238897791035,3.301029996
1054,C1=CC=C2C(=C1)N=C3C(=CC(=O)C4=C3C(=O)C=C(N4)C(=O)[O-])O2.[Na+],3.2503101901540608,4.0
1055,CCOP(=S)(OCC)SCN1C(=O)C=C(C(=N1)Cl)Cl,1.7310866654114039,3.273001272
1056,C[C@]12CCCC([C@@H]1CC[C@@]([C@@H]2CC[C@](C)(C=C)O)(C)O)(C)C,3.0656548358502933,3.698970004
1057,C1=CC(=CC=C1N)S(=O)(=O)NC(=S)N,3.1156650728503497,3.477121255
1058,C1=CC=C(C(=C1)CNCCNCCN)O,3.2435747449999237,3.361727836
1059,CC(C)COC(=O)CCCOC1=C(C=C(C=C1)Cl)Cl,3.067270805795724,2.477121255
1060,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@H](C4)O)C)C,3.2360274905665576,3.176091259
1061,CC(C)(C)NCC(COC1=CC=CC2=C1CCC(=O)N2)O.Cl,3.094821248777515,3.123851641
1062,CCCCN(CCCC)C(=O)SCC1=CC=CC=C1,3.376604265953177,3.748188027
1063,CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O,3.5473522792510126,4.204119983
1064,C(CC(=O)[O-])[C@@H](C(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+],3.522852995500519,3.301029996
1065,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)OC)O[C@H]3[C@H](C=C4)O.OP(=O)(O)O,2.964637588325758,1.929418926
1066,C1CCC(C1)(C(=O)O)N,3.3968520186094096,2.462397998
1067,CC(C)([C@H](C(=O)O)N)S,2.7666272248024515,3.790285164
1068,C([C@@H](C(=O)O)N)S,3.9799823586554335,3.276461804
1069,C1C2=C(C=CC=C2Cl)C(=O)O1,3.097829264510304,3.0
1070,CC(CN1C2=CC=CC=C2CCC3=CC=CC=C31)CN(C)C.C(=C\C(=O)O)\C(=O)O,2.6559565080478182,2.903089987
1071,CCOC1=NN(C(=O)C(=C1)NCCCN(C)C)C2=CC=CC=C2.Cl,2.7886759121136815,3.301029996
1072,C1=CC2=C(C=CO2)C3=C1C=CC(=O)O3,3.2178853476758476,2.507855872
1073,CC1CC(CC(C1=O)C(CC2CC(=O)NC(=O)C2)O)(C)O,1.5916768719720553,0.477121255
1074,COC(=O)NC1=NC2=CC=CC=C2N1.OP(=O)(O)O,3.629332911220831,3.875061263
1075,CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C#N,3.8235569033631203,3.698970004
1076,C1CN(CCN1CCCN2C(=O)C3=CC=CC=C3NC2=O)C4=CC(=CC=C4)Cl.Cl,2.8117078394495714,3.883661435
1077,C1=COC(=C1)CNC2=NC=NC3=C2NC=N3,2.7423647936799265,3.698970004
1078,CC(=O)C(N=Nc1cc(ccc1Cl)C(=O)Nc2cc(Cl)ccc2C)C(=O)Nc3cc(C)c(NC(=O)C(N=Nc4cc(ccc4Cl)C(=O)Nc5cc(Cl)ccc5C)C(C)=O)cc3C,3.3799019448563765,3.698970004
1079,C1CC(C2=CC=CC=C2C1)O,2.5380902556845877,3.209515015
1080,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C,3.6983892397455884,4.0
1081,CN1CCC(CC1)N2C(=O)C(=C(N2)C3=CC=CC=C3)CC4=CC=CC=C4,3.049261438502077,3.431363764
1082,C1=CC=C(C(=C1)C(=O)O)NC2=CC=CC(=C2)C(F)(F)F,2.904014175672147,2.396199347
1083,CC(C)C1=CC23CCC4C(C2CC1C5C3C(=O)OC5=O)(CCCC4(C)C(=O)N6CCN(CC6)CCO)C,3.2861484963367116,3.301029996
1084,COC1=CC=C(C=C1)C(C2=NCCCN2)OC3=CC=CC=C3,3.0713673587380215,3.0
1085,COC1=C(C=CC(=C1)N)N,3.0734574571628994,1.77815125
1086,CN(C)CCCC1C2=CC=CC=C2NC3=C1C=C(C=C3)Cl,2.937177356724319,2.57863921
1087,C1=CC=C(C=C1)C=CCOC(=O)C2=CC=CC=C2,3.60074065871273,3.602059991
1088,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)N3C(=O)[C@H](NC3(C)C)C4=CC=CC=C4)C(=O)[O-])C.[K+],3.2570625421956674,4.0
1089,CC(C)COP(=S)([O-])OCC(C)C.[Na+],2.1893392544853145,3.698970004
1090,C1=CC=C(C(=C1)NC(=S)N)Cl,1.4180849284279067,0.662757832
1091,CC(CC(O)=O)CC(C)(C)C(O)=O,3.391447815646166,3.69019608
1092,CCN(CC)C(=O)N1CCN(CC1)C.Cl,2.917941874998568,3.139879086
1093,CC1=CC(=CC=C1)C(C)C,2.9298729029141017,3.472756449
1094,CCCCCCCCP(=O)(CCCCCCCC)CCC(C)C,3.4905340515516525,3.922673568
1095,CC(C)(C)C1=CC(=C(C(=C1)S)O)C(C)(C)C,3.2068541685962253,3.499687083
1096,C1CC2=C(C=C(N2C3=CC(=C(C=C3)O)C(=O)O)C4=CC=CC=C4)C5=CC=CC=C51,2.9936519459601776,2.653212514
1097,C1=CC(=CC(=C1)O)C(CN)O,2.5971441865523173,2.591064607
1098,CC1CCCCN1CCCOC(=O)C2=CC=C(C=C2)OC3CCCCC3.Cl,2.9585691725046317,3.369215857
1099,CC1=C(C(=CC=C1)C)OCC(C)N.Cl,2.8620597772037604,2.51851394
1100,CN(C)/C=C\1/C(=NN(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,2.998518122745216,2.949390007
1101,CCN(CCCl)CCCl,1.8620946938473482,0.397940009
1102,CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,3.560139960664734,4.528273777
1103,CC1=CC(=CC(=C1O)C)CC2=CC(=C(C(=C2)C)O)C,2.9220529277759373,3.544068044
1104,C1=CC(=CC=C1NN=C(N)N)N=NC(=S)N,2.7477628095648527,2.875061263
1105,CCCC(=O)OCC(C)C,3.7437924407055636,3.698970004
1106,C1CCNC(C1)C2=CN=CC=C2.Cl,2.333989785189495,2.371067862
1107,CC(=O)C1=CC2=C(C=C1)OC3=C(C2=O)C=CC=N3,2.9723633267248766,3.225050696
1108,C1=CC(=CC=C1N)I,2.592222819736435,2.718501689
1109,CCCCl,2.6479916217785706,3.301029996
1110,C[Si]1(O[Si](O[Si](O[Si](O[Si](O[Si](O1)(C)C)(C)C)(C)C)(C)C)(C)C)C,4.41008400883193,4.414973348
1111,CC(C)OC(=O)CC(=O)C,3.488863314698763,3.959041392
1112,C(C=CCl)Cl,2.0497898892947615,2.471024863
1113,C(CCl)C#N,2.296122817802302,1.0
1114,C1C=CC=C1,2.7841928725167473,2.053078443
1115,C1=CN=C(C(=N1)C(=O)O)N,3.3179420949043155,3.301029996
1116,CC(C)(C)NCC(C1=CC(=C(C(=C1)Cl)N)C(F)(F)F)O.Cl,2.600710301114946,2.485721426
1117,CC(C)(C)NCC(COC1=C(C=CC(=C1)Cl)Cl)O.Cl,2.9118105106330234,3.113943352
1118,CC(C)C1/C(=N/OC(=O)NC)/SCO1,1.0285893762684981,1.204119983
1119,CN(C1CCCCC1)N=O,2.509457255064542,1.477121255
1120,CCCCON=O,3.612278171471036,1.919078092
1121,CCCCC(CC)COC(=O)C1=CC=CC=C1,3.7259060392520014,3.574031268
1122,CCCCCCCCCCCCCCCCOC(=O)C1CC1,3.8965364120135506,4.086359831
1123,CCCCCCCCCCCC(=O)NP(=O)(OC)SC,1.9827444935034864,2.0
1124,CCCCCCCCCCCCCCCCCC(=O)NP(=O)(OC)SC,1.982355916690984,2.397940009
1125,B1(OCC(CO1)(C)C)OCC(C)(C)COB2OCC(CO2)(C)C,3.575803450473377,3.698970004
1126,C[C@H](/C=C/[C@H](C)C(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,-0.06004260428967266,0.544068044
1127,CN(C)c1ccc(cc1)N=Nc2ccc(cc2)[S]([O-])(=O)=O,3.2766586265778512,1.77815125
1128,CN(C)C1=CC=C(C=C1)C(=C2C=CC(=[N+](C)C)C=C2)C3=CC=C(C=C3)N(C)C.[Cl-],2.6596685367273722,2.62324929
1129,CCOCC(C)OC(=O)C,3.5745859310254575,3.698970004
1130,CCN(CC)CCNC(=O)C1=C(C=C(C=C1)Cl)OCC=C,3.117677022660098,3.477121255
1131,CC(=O)C1=CC(=C(C=C1)NC)O,3.2694289750241112,3.301029996
1132,CNCCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F,2.86094838278145,2.916453949
1133,CC1=C2C(=CC=C1)C(C(=O)N2)(C3=CC=C(C=C3)OS(=O)(=O)[O-])C4=CC=C(C=C4)OS(=O)(=O)[O-].[Na+].[Na+],3.408290708422249,3.602059991
1134,CC1=CC2=C(C=C1)N=C3N2C(=O)C4=CC=CC5=C4C3=CC=C5,3.2773893865012163,3.977266212
1135,CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)O.Cl,3.2499061532619717,2.113943352
1136,C1CCC(CC1)N=C(C2=CC=CC=C2)NC3=CC(=C(C=C3)Cl)Cl.Cl,3.1859604640039665,3.301029996
1137,CCCN1C=NC2=C1C(=O)N(C(=O)N2C)CCCCC(=O)C,3.0107902889579856,2.973127854
1138,C1=CN=CC=C1C2=CC=NC=C2,3.222877193789521,2.235528447
1139,[Li+].[Li+].C(=O)([O-])[O-],3.3549848124923405,2.720159303
1140,CC1=CC=CS1,3.058374905864376,3.505149978
1141,CCCCNC(=O)OCC#CI,3.1028234133146397,3.596743668
1142,CC(C1=CC=C(C=C1)C2=CC=CC=C2F)C(=O)COC(=O)C3=CC=NC=C3,3.202444912902367,3.068185862
1143,C1=CC(=CN=C1)C(=O)NCCC2=CC=C(C=C2)O,3.2557894934067644,3.929418926
1144,C[C@](CC1=CC(=C(C=C1)O)O)(C(=O)O)N,3.802013562766046,3.698970004
1145,[H+].[Cl-].ClCCN(CCCl)CCCl,2.003975252977958,0.698970004
1146,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])[O-])O)O)N=C(NC2=O)N.[Na+].[Na+],3.4279622144360022,4.238046103
1147,CCC1(CCC(=O)N1)C2=CC=CC=C2,2.787140609485158,2.77815125
1148,C1C(O1)CO,3.589667307123895,2.782950133
1149,C(=N)(N)N[N+](=O)[O-],3.013910016503897,4.008600172
1150,CCOS(=O)(=O)C1=C2C=CC(=CC2=CC(=C1)C(C)(C)C)C(C)(C)C,3.362530444672389,3.698970004
1151,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)CC)OC.Cl,3.092387317326859,3.322219295
1152,CC(C)NCC(COC1=CC=CC2=C1OC(=C2)C(C)O)O,3.0223034247502722,3.328379603
1153,C1C2C(CC1(Cl)Cl)C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl,3.4480724050369695,2.698970004
1154,C(=N/O)\C=N\O,3.2032303608330506,2.075546961
1155,CCCCCCCCCCCCCCCCCCCCCC(=O)NC1=NC(=O)N(C=C1)[C@H]2[C@H]([C@@H]([C@H](O2)CO)O)O,3.2484563341425283,3.0
1156,C1CCN(C1)C2=C(C(=CC(=C2)C(=O)O)S(=O)(=O)N)OC3=CC=CC=C3,3.110018317972424,3.748265573
1157,CCC(=O)O[C@@H]1CC(=O)O[C@@H](C/C=C/C=C/[C@@H]([C@@H](C[C@@H]([C@@H]([C@H]1OC)O[C@H]2[C@@H]([C@H]([C@@H]([C@H](O2)C)O[C@H]3C[C@@]([C@H]([C@@H](O3)C)OC(=O)CC)(C)OC(=O)C)N(C)C)O)CC=O)C)OC(=O)C)C,3.4815795217021153,3.698970004
1158,CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(=C(C(=O)O2)Cl)C,1.6331585974437852,2.715775507
1159,C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=C(C=C6)Br,0.09856073131233195,-0.677780705
1160,C[N+]1(CCCC1COC(=O)C(C2CCCCC2)(C3=CC=CC=C3)O)C.[Br-],3.206508922836497,2.892094603
1161,CC1=CC(=CC=C1)NC2=C(C=NC=C2)S(=O)(=O)NC(=O)NC(C)C,3.2824886353151483,3.698970004
1162,CCN(CC)CCOC1=CC=CC=C1N2C(=CC=C2C3=CC=CC=C3)C,3.0137345845448498,2.84509804
1163,CC(C1=CC2=C(C=C1)OCC3=CC=CC=C3C2=O)C(=O)O,1.7565357378006317,2.113943352
1164,CCC(C1=CC=CC=C1)(C2=CC(=CC=C2)C(F)(F)F)O,3.117042615182831,3.349277527
1165,C1CC2=C(C1C(=O)O)C=CC=C2C(=O)C3=CC=CC=C3,2.8209610788243573,1.613841822
1166,CC(C)(C)C1=CC=C(C=C1)OCC(COC2=CC=C(C=C2)C(=O)O)O,3.5476201561520986,3.380211242
1167,C1=CC(=C(C=C1[N+](=O)[O-])CNCCCl)O,3.2137267720568774,1.397940009
1168,CC1=NC=C(C(=C1OC(=O)C2N(CCS2)C(=O)C)CO)CO,3.1916507597587107,4.0
1169,CCO[Si](CCCSSCCC[Si](OCC)(OCC)OCC)(OCC)OCC,3.3972190056771017,3.317018101
1170,CN1C(=NN=N1)SCC2=C(N3[C@@H]([C@@](C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-].[Na+],3.5694337002082026,3.505692507
1171,C1OC2=C(O1)C=C(C=C2)CCC(CCC3=CC4=C(C=C3)OCO4)NC(=O)C5=CC=C(C=C5)Cl,3.130654609788142,3.255272505
1172,C1=CC(=O)N(C1=O)C2=C(C(=C(C(=C2F)F)F)N3C(=O)C=CC3=O)F,3.028581604492369,3.322219295
1173,C=CCN=C=S,2.7526294503199464,2.353146546
1174,CN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O,2.5721238349773725,2.599883072
1175,C=CCN1CC[C@]23[C@@H]4[C@H]1CC5=C2C(=C(C=C5)O)O[C@H]3[C@H](C=C4)O.Cl,2.6029467501954637,3.06069784
1176,CCN(CC)CCOC(=O)C(C1=CC=CC=C1)(C2=CC=CC=C2)O.Cl,3.1138183977843874,2.264817823
1177,CCC(=O)O[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,3.346034157699796,3.0
1178,CC(C)/C=N/N1C(=O)C(=NN=C1SC)C(C)(C)C,3.3182653914485662,4.0
1179,COC1=C(C(=C(C=C1O)Cl)Cl)Cl,3.074551892210284,3.474216264
1180,CN1CCN(CC1)C2=CC3=CC=CC=C3OC4=C2C=C(C=C4)F.C(=CC(=O)O)C(=O)O,2.666899862874222,2.810232518
1181,C1CC(CN(C1)CCCl)C(C2=CC=CC=C2)C3=CC=CC=C3.Cl,2.4109066988490637,2.986771734
1182,CC1=NN=C(O1)C(CCN2CC3CCC2CC3)(C4=CC=CC=C4)C5=CC=CC=C5,2.955428125813049,2.021189299
1183,C1=CC(=NC(=C1Cl)C(=O)O)Cl.C(CO)N,3.8179186223216433,3.641110394
1184,CCOC(=O)C(C(=O)C)C(=O)CC1=C(N(C2=C1C=C(C=C2)OC)C(=O)C3=CC=C(C=C3)Cl)C,2.521611895642288,2.243038049
1185,CCOC(=O)C(C#N)C(=O)CC1=C(N(C2=C1C=C(C=C2)OC)C(=O)C3=CC=C(C=C3)Cl)C,2.306570823342601,1.913813852
1186,CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O.Cl,3.2140278762879184,3.243038049
1187,CC(C)(C)N1CCC(CC1)(C2=CC=CC=C2)C3=CC=CC=C3,2.6338839441392046,2.217483944
1188,C1CCN(CC1)C2=NC(=NC3=C2N=C(N=C3N4CCCCC4)N(CCO)CCO)N(CCO)CCO,3.330414008715087,3.924279286
1189,CC1=NC=C(C(=C1O)CO)CO.Cl,3.7799480041004383,3.602059991
1190,CN(C)CCOC(C1=CC=CC=C1)C2=CC=CC=C2,2.701279624947217,2.591064607
1191,CC1=CC=C(C=C1)S(=O)(=O)OC2=C(C(=NN2C)C)C(=O)C3=C(C=C(C=C3)Cl)Cl,3.2195428288049737,3.980003372
1192,CC(=O)C(C(=O)N(C)C)Cl,3.1817884218837693,2.751279104
1193,CC1=C(C(=O)C(=C(C1=O)OC)OC)CCCCCCCCCCO,3.6284683427142936,4.0
1194,CCOP(=S)(OCC)SC(C#N)C1=CC=CC=C1,1.3950173274973692,2.0
1195,CCS(=O)CSP(=S)(OC(C)C)OC(C)C,0.8173039359154567,1.397940009
1196,CC1CC(CC(C1)(C)C)OC(=O)C(C)OC2=CC=CC(=C2)C(F)(F)F,3.3673191847712967,3.602059991
1197,C1CC(C2=CC=CC=C2C1)C3=C(C4=CC=CC=C4OC3=O)O,2.4171967827283263,1.366422957
1198,CCC(CO)O,3.5815974933421186,4.204119983
1199,C/C(=C\C1=CC=CC=C1)/CC(=O)N(CCO)CCO,3.4237011361347056,3.176091259
1200,C1=CC=C(C=C1)N=NC2=C(C3=C(C(=C(C=C3C=C2S(=O)(=O)[O-])S(=O)(=O)[O-])N=NC4=CC=C(C=C4)N)N)O.[Na+].[Na+],3.9078972719961134,3.477121255
1201,[Na+].[Na+].Cc1ccc(N\N=C2\C(=O)C(=Cc3ccccc23)C([O-])=O)c(c1)[S]([O-])(=O)=O,3.808507832275958,4.033423755
1202,CC1=CCC(=C(C)C)CC1,3.2714752677239374,3.64246452
1203,COC1=CC=C(C=C1)/C(=C(/C2=CC=CC=C2)\[N+](=O)[O-])/C3=CC=C(C=C3)OCCN4CCCC4.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2.9346882020248675,3.249931757
1204,CC1=C[C@@H]2[C@H](CC[C@]3([C@H]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@H]4C1=CC(=O)CC4,3.306911352653743,3.301029996
1205,C1=CC=C(C=C1)NC2=CC=C(C=C2)N=NC3=CC(=CC=C3)S(=O)(=O)[O-].[Na+],3.7711016716290287,3.698970004
1206,C1CCC(CC1)NC(=O)NC2=CC=C(C=C2)CC3=CC=C(C=C3)NC(=O)NC4CCCCC4,3.36307741542583,3.301029996
1207,CC1=CC=C(C=C1)CO,3.2820210341427014,3.591064607
1208,CC(C)CC(=O)OCC(C)C,3.616974666819608,3.698970004
1209,CCOP(=S)(C)OC1=CC2=C(C=C1)N=CC=C2,1.6267282450448086,0.698970004
1210,C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,3.9412270020841937,4.0
1211,CC(C)CC=O,2.968415255097355,3.733197265
1212,CC(C)(C)C1=CC(=C(C=C1)OP(=S)(N)OC)Cl,2.3211863907146726,2.913813852
1213,CCCCOC(=O)CC(=O)C,4.050092894590237,4.051538391
1214,CC1=NC=CN=C1C,2.862873417342118,2.787460475
1215,CCCCC(C)(C/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)OC)O)O,3.290968151020088,1.941180037
1216,COC1=CC(=CC(=C1OC)OC)C(=O)OCCCCN2CCN(CC2)C3=CC=CC=C3.Cl.Cl,3.0623538910660484,3.397940009
1217,CCCCNC(=O)N,3.2604092302609913,3.098643726
1218,CCCCCCCCCCCCCCCCCC,3.80670325220632,3.698970004
1219,CC[C@H]1C[C@@H]2C[C@@H]3[C@H]1N(C2)CCC4=C3NC5=C4C=C(C=C5)OC.Cl,3.021316301669488,2.683047038
1220,CC(C)(C)CCCCC(=O)O,3.694660255145049,3.315130317
1221,CC1(/C(=N\OC(=O)NC)/SCCS1)C,-0.020000227355464056,-0.568636236
1222,CC1(/C(=N\OC(=O)NC)/SCS1)C,0.38823215923917787,-0.173925197
1223,CC1/C(=N\OC(=O)NC)/SCCS1,0.15240875930113587,0.342422681
1224,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C.[Br-],3.0852305230575974,2.850646235
1225,CCC1=CC=CC2=C1OC(=C2)C(CNC(C)(C)C)O.Cl,2.8816006289639446,2.875061263
1226,CC1=C(C(=CC=C1)OCC(CNC(C)(C)C)O)C.Cl,2.9532554613220747,2.759667845
1227,[C@@H]([C@@H](C(=O)[O-])O)(C(=O)[O-])O,3.4973498390289097,3.67651071
1228,C(=O)([O-])[O-].[Mn+2],3.312493784194314,3.301029996
1229,CC(C(Cl)Cl)Cl,3.4624509510750046,3.089905111
1230,C/C(=C\CCC(C)(C)O)/C=C,3.4332496280653997,3.230448921
1231,C(C(=O)C(=O)[O-])C(=O)[O-].[Mg+2],3.6458288117919926,4.0
1232,CC1=CC[C@@H](CC1)C(=C)C,3.6862305470485683,3.672097858
1233,CCOC(=O)CC(C)(C)C(C=C(Cl)Cl)Cl,3.3972735749587835,3.500510911
1234,CC(=O)OCC[N+](C)(C)C.[Cl-],3.5208898735826337,3.397940009
1235,CC1=CC(=O)N(N1C)C2=CC=CC=C2,3.1143637830798845,3.231724383
1236,C1COCCN1C(C(Cl)(Cl)Cl)NC=O,3.4267859635495994,2.995635195
1237,CNCCCC12CC(C3=CC=CC=C31)C4=CC=CC=C24.Cl,3.015558424497584,3.120573931
1238,CCN(CC)CCC1(C2=CC=CC=C2OC1=O)C3=CC=CC=C3.Cl,2.6943661895288415,2.77815125
1239,CCC1=CC=CC(=C1N(COCC)C(=O)CO)C,3.717681516836163,3.380211242
1240,C[Si](C)(C=C)O[Si](O[Si](C)(C)C=C)(O[Si](C)(C)C=C)O[Si](C)(C)C=C,3.4909526468882692,3.698970004
1241,C1(=C(SC(=C1Cl)Cl)Cl)Cl,3.4706051195963163,1.84509804
1242,C1=CC(=C(C=C1Cl)Cl)/C=C(\C#N)/C(=O)O,2.8611665948037985,1.698970004
1243,CCCOP(=O)(OCCC)OC1=C(C(=O)N(N=C1)C)OC,2.0082551895034886,1.176091259
1244,C1=CC=C(C=C1)N(C2=CC=CC=C2)C3=CC=CC=C3,3.1185808070053946,3.630088715
1245,C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3O2,3.105150852204809,3.477121255
1246,CCCC(C)O,3.3391368387971108,3.301029996
1247,CC1=CC=CC=C1OCC(COC(C(Cl)(Cl)Cl)O)OC(C(Cl)(Cl)Cl)O,3.2046464025941694,2.944482672
1248,CC1=C(C=CC=C1[N+](=O)[O-])[N+](=O)[O-],3.146501008998299,2.247973266
1249,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,3.0334742815047746,3.165244326
1250,CN1CCCCC1C(CO)(C2=CC=CC=C2)C3=CC=CC=C3.Cl,2.8829051397184946,2.612783857
